product_ID,date,amount,status
p23845676,2020/10/29,2952,IN
p50894603,2021/8/29,2141,IN
p50633012,2021/2/16,1848,IN
p69285418,2021/8/28,1815,IN
p24666552,2020/2/1,2651,OUT
p96257592,2021/6/11,2676,IN
p60370107,2021/1/28,865,OUT
p78250426,2020/5/31,24,OUT
p14204809,2021/1/8,1867,IN
p91602523,2020/5/20,1979,OUT
p43268225,2021/2/23,1965,OUT
p48490782,2021/8/7,714,IN
p82679330,2021/12/30,2996,IN
p43507173,2021/8/30,2329,OUT
p48593543,2020/11/1,2598,IN
p64011517,2021/5/24,1403,IN
p83188286,2020/10/16,1626,IN
p48138325,2021/2/20,163,OUT
p41865831,2020/2/17,57,IN
p10708372,2021/10/4,145,OUT
p23704622,2020/9/2,2367,OUT
p81090015,2020/8/23,2637,IN
p32333913,2020/11/4,1683,IN
p22109418,2021/6/10,860,OUT
p76415345,2021/8/31,1204,IN
p27357960,2021/10/23,951,IN
p40464023,2019/12/22,2230,IN
p75719023,2020/4/3,420,OUT
p11223679,2020/4/16,509,IN
p96042576,2021/2/24,368,IN
p69498324,2020/2/10,354,IN
p78465581,2020/9/2,1360,OUT
p54848222,2020/2/1,2738,IN
p12815798,2020/2/13,2767,OUT
p72995643,2021/2/19,512,IN
p77802459,2020/8/7,2353,OUT
p16635069,2021/10/8,1851,IN
p44589705,2020/1/21,1473,OUT
p25708475,2020/9/15,598,OUT
p65677029,2021/2/19,1898,IN
p35644849,2021/6/3,2111,OUT
p94021003,2021/6/27,183,IN
p39375835,2021/8/16,1754,OUT
p55527962,2021/4/2,629,IN
p65319795,2020/4/8,1376,OUT
p71812620,2020/8/30,2979,OUT
p19018223,2020/5/23,1322,OUT
p26023987,2021/1/1,2790,IN
p16577050,2019/12/22,487,IN
p37209872,2020/7/6,2844,OUT
p76223262,2020/9/28,2376,OUT
p22507801,2020/8/9,152,OUT
p19121736,2021/8/5,1291,IN
p77551932,2021/7/27,459,OUT
p54177625,2020/6/8,2664,OUT
p90399613,2020/4/25,2748,IN
p59290526,2020/3/12,2916,IN
p99465942,2021/4/21,2802,IN
p77573730,2020/8/23,1782,OUT
p90477562,2021/8/29,942,IN
p46523340,2019/11/2,2289,IN
p11919346,2020/4/14,2948,OUT
p84628370,2020/6/21,1796,OUT
p54414662,2020/3/7,2359,OUT
p35298753,2019/12/18,639,OUT
p74804727,2020/11/12,1295,IN
p79749962,2021/10/13,1529,OUT
p47840222,2020/7/6,1962,OUT
p47119657,2021/10/2,1328,OUT
p81570248,2020/2/14,190,IN
p14956556,2020/4/12,2786,IN
p81247486,2019/11/8,343,OUT
p55392664,2021/5/29,2143,OUT
p95235469,2021/8/17,1958,IN
p97261603,2021/8/2,1073,OUT
p85594394,2019/11/24,1294,OUT
p84991133,2020/10/30,1489,OUT
p53440448,2021/7/28,469,OUT
p84573664,2021/5/30,576,OUT
p74139602,2021/10/6,2223,IN
p64055856,2021/10/24,60,OUT
p39749558,2021/11/12,1548,IN
p83320956,2019/12/4,2385,IN
p57638967,2021/10/28,2154,IN
p78012728,2021/7/7,2245,IN
p32864124,2021/4/12,1899,OUT
p68940547,2020/5/5,1458,IN
p33595839,2021/8/23,1423,OUT
p26752806,2021/6/7,2920,OUT
p64534944,2020/2/2,2408,OUT
p91344763,2020/11/29,2823,IN
p25192663,2020/5/12,2627,IN
p56121756,2020/10/31,1549,IN
p30196543,2020/1/14,1033,OUT
p77568993,2021/3/14,511,IN
p64936873,2020/3/16,1306,OUT
p76793905,2020/11/23,2898,IN
p68190894,2021/5/22,2757,OUT
p54602384,2020/11/14,783,OUT
p87153831,2021/3/31,332,IN
p60567680,2020/5/8,2707,IN
p10481570,2021/1/22,397,OUT
p66798666,2020/9/2,1419,OUT
p92297656,2021/2/5,2276,IN
p22879755,2021/11/7,1351,IN
p91858630,2020/1/9,1019,IN
p15283282,2021/1/2,350,OUT
p56219914,2020/1/10,1961,IN
p82958031,2020/11/15,1391,OUT
p38254610,2020/12/10,2261,OUT
p49178573,2021/6/21,1286,OUT
p41643117,2020/6/8,2523,OUT
p36533734,2020/4/2,218,IN
p76598892,2021/4/3,2318,OUT
p17108966,2020/1/24,812,OUT
p62653236,2019/11/27,227,OUT
p38078167,2021/12/24,1719,OUT
p89731184,2021/12/27,2614,OUT
p55617622,2020/6/11,2478,OUT
p92550051,2021/3/11,2390,IN
p45423093,2021/3/12,2603,IN
p82006310,2020/3/11,1525,IN
p23055125,2021/7/3,200,IN
p58591606,2019/12/2,367,OUT
p61008025,2021/6/15,741,IN
p42601800,2020/7/25,2900,IN
p19966479,2020/7/22,2291,OUT
p83716947,2021/9/12,827,IN
p33215185,2021/12/23,2705,OUT
p32369327,2020/7/23,460,OUT
p54967463,2021/8/13,936,IN
p28678509,2020/11/9,2225,OUT
p90033981,2021/7/14,2682,IN
p79640019,2020/12/15,789,IN
p83994471,2021/6/24,978,OUT
p64441902,2019/12/23,2047,OUT
p54869818,2020/8/3,2306,IN
p83492238,2020/12/15,782,IN
p92094200,2020/7/26,878,IN
p84639532,2020/5/24,2597,IN
p47880895,2020/12/29,1254,OUT
p40411418,2020/4/27,1836,OUT
p58908156,2021/8/14,2902,OUT
p32644510,2021/6/3,2205,OUT
p61634812,2020/3/28,2736,OUT
p96260820,2020/11/9,2990,OUT
p60658922,2021/2/25,302,IN
p72854330,2020/2/4,2241,OUT
p63000339,2020/9/3,1563,IN
p82846275,2021/5/30,694,IN
p25945277,2020/7/25,762,IN
p35167105,2021/7/30,2135,OUT
p48057273,2020/11/12,545,OUT
p73950883,2020/4/10,1115,IN
p94474381,2021/11/12,1885,IN
p87855519,2020/9/17,2074,IN
p75811679,2020/1/7,1484,IN
p71346344,2020/7/8,2020,OUT
p14389044,2021/1/15,117,IN
p39485835,2020/2/26,1073,OUT
p56963714,2021/12/11,2206,IN
p92859396,2020/8/31,2023,OUT
p15410686,2020/11/23,56,OUT
p67965533,2019/11/1,1375,IN
p28492452,2020/2/14,2676,OUT
p47611331,2021/11/3,473,IN
p91992861,2021/10/22,1395,IN
p92401518,2021/9/24,1987,IN
p34240156,2020/6/8,3,IN
p19650122,2019/11/21,2925,IN
p96667932,2021/1/14,1304,OUT
p39731109,2020/5/23,2726,IN
p37580481,2020/1/29,1437,OUT
p70944433,2021/8/27,130,OUT
p45694382,2020/5/6,152,IN
p65518150,2020/5/8,673,OUT
p82617358,2020/1/15,1069,IN
p19028284,2021/7/1,167,OUT
p96065577,2021/12/3,1762,IN
p99290430,2020/6/9,1358,OUT
p67845757,2020/5/1,1538,OUT
p59324937,2020/9/21,1743,OUT
p16552530,2020/7/30,1427,OUT
p26857010,2020/11/7,2253,IN
p36456639,2021/3/17,2980,IN
p44474054,2021/12/12,141,IN
p44274699,2021/2/14,2258,IN
p58733271,2021/12/5,149,OUT
p39283229,2021/2/7,420,IN
p74989933,2020/5/26,2420,IN
p30916096,2020/5/30,2299,OUT
p77836800,2021/1/22,1191,IN
p40325486,2021/10/6,2297,OUT
p93863048,2021/7/27,794,IN
p73458871,2020/6/7,1056,OUT
p96676819,2020/10/11,2222,IN
p40207612,2020/1/30,1042,OUT
p87190253,2021/5/5,2137,OUT
p23898240,2021/3/23,2934,IN
p74804970,2020/4/10,1773,IN
p32323204,2019/12/14,2039,OUT
p47359246,2021/3/18,673,OUT
p22861748,2021/6/24,1478,OUT
p28179670,2021/1/13,703,IN
p80115819,2020/12/22,2065,OUT
p18046845,2020/12/27,1481,IN
p40900604,2020/12/27,650,IN
p27127871,2020/12/8,278,IN
p81627623,2021/3/28,2126,IN
p14280709,2021/11/15,1017,OUT
p85476663,2021/11/20,550,IN
p40184318,2021/7/9,647,OUT
p52434227,2021/10/6,2364,OUT
p97601623,2021/10/3,2202,IN
p29893617,2020/5/10,455,OUT
p67056752,2020/9/25,629,IN
p51146104,2021/5/7,2326,IN
p23681301,2020/9/24,2289,IN
p66418520,2021/9/17,422,OUT
p29300422,2021/11/17,1494,OUT
p75083227,2021/7/25,1126,IN
p15989286,2020/1/1,683,IN
p12567353,2020/4/18,120,OUT
p67954258,2019/11/19,1154,OUT
p11082528,2020/10/31,369,IN
p23511841,2021/6/19,39,IN
p56242183,2021/10/1,1278,OUT
p95984364,2020/12/9,920,OUT
p35614572,2020/2/5,908,OUT
p56190031,2020/12/20,2638,IN
p25329385,2021/6/24,120,OUT
p68970204,2019/11/3,1139,OUT
p99482296,2021/12/9,1251,OUT
p90625236,2020/1/24,2559,IN
p33006179,2021/3/13,1930,OUT
p67888689,2021/5/21,213,OUT
p78175121,2021/12/30,509,OUT
p71040680,2021/9/12,2556,IN
p14810447,2020/12/25,2850,OUT
p16464851,2020/10/3,332,OUT
p44910529,2020/8/16,2748,IN
p88168429,2020/6/27,2628,OUT
p98515224,2019/12/3,627,OUT
p37457991,2021/7/14,1405,IN
p66554464,2021/8/29,1278,OUT
p68056767,2020/2/17,2131,IN
p74896042,2020/8/25,760,IN
p65837739,2020/8/20,1019,IN
p20888451,2019/11/11,2825,OUT
p58895675,2020/6/2,2517,IN
p69137424,2021/3/19,2625,OUT
p92180949,2020/10/21,2090,OUT
p62950214,2021/3/12,1633,OUT
p25052307,2020/8/14,2063,IN
p23528613,2020/3/14,2700,OUT
p12642750,2019/11/21,1378,IN
p98074430,2021/3/11,771,OUT
p83548909,2021/7/10,1376,OUT
p59195712,2021/6/20,2262,OUT
p65347344,2020/4/9,2060,OUT
p39896707,2020/10/14,2561,IN
p44151218,2020/5/11,2623,OUT
p39993550,2021/10/4,1080,OUT
p59112927,2020/12/7,548,IN
p79695267,2021/8/19,2210,IN
p52517145,2020/8/19,2645,IN
p28796575,2020/6/23,482,IN
p92659810,2021/2/16,2760,IN
p85974082,2020/8/15,2874,OUT
p84410248,2020/1/20,1507,IN
p39225635,2020/7/18,1170,IN
p87430740,2019/11/15,2739,OUT
p85457524,2020/12/17,2181,IN
p42467548,2021/10/10,2132,OUT
p90543338,2021/3/30,508,OUT
p55736657,2021/6/30,2286,IN
p97898116,2021/5/26,217,OUT
p27649152,2020/6/14,1540,IN
p84524432,2020/6/12,845,IN
p44415682,2019/12/15,664,OUT
p81833440,2020/4/17,2186,OUT
p59506788,2021/6/14,1894,IN
p40660286,2020/1/17,729,OUT
p94593198,2021/4/3,2081,IN
p92894225,2021/4/25,1424,IN
p21713185,2021/9/19,2380,OUT
p51947079,2020/12/18,1318,OUT
p65180021,2021/9/7,1991,IN
p60879716,2020/2/2,2811,OUT
p77023585,2019/11/5,1408,IN
p93462205,2020/3/6,2833,OUT
p87611932,2021/2/1,1125,OUT
p69465120,2020/12/24,2705,OUT
p51196709,2021/8/31,1354,IN
p36933549,2021/9/12,2468,IN
p35475435,2020/9/22,1203,OUT
p55765005,2020/6/20,2094,OUT
p72259108,2019/11/25,2257,IN
p71194597,2021/11/22,608,IN
p59959043,2019/11/11,843,OUT
p31637962,2020/7/29,2651,IN
p59698658,2020/8/13,2909,IN
p36288841,2020/7/31,2798,OUT
p96649875,2020/10/31,1994,OUT
p55511857,2020/10/9,672,IN
p65968301,2021/3/21,1568,IN
p77051340,2021/3/8,1565,IN
p21023829,2021/1/29,1446,OUT
p86928610,2020/4/11,2144,OUT
p46792224,2019/11/7,1036,IN
p78070492,2020/5/23,635,IN
p41007059,2021/11/25,2303,OUT
p43359120,2020/4/1,2328,OUT
p88766820,2020/9/12,233,OUT
p28632676,2021/2/12,956,OUT
p54786561,2021/12/3,1117,OUT
p80224288,2020/5/7,2328,OUT
p85606259,2019/12/14,183,OUT
p91907094,2020/1/13,1399,OUT
p28326790,2020/7/1,2366,OUT
p25835263,2020/6/16,2695,OUT
p20641334,2020/10/10,2313,OUT
p48156899,2021/11/15,1822,OUT
p18152040,2021/6/9,1255,OUT
p96443637,2020/7/15,355,OUT
p45725381,2020/8/19,857,IN
p55419319,2020/1/18,918,OUT
p75546915,2020/12/26,359,IN
p65415458,2021/4/13,2789,IN
p96248397,2021/5/17,831,OUT
p40713583,2021/6/4,2751,OUT
p65439145,2021/3/1,780,IN
p63955409,2020/8/22,1952,IN
p18156110,2021/1/24,928,OUT
p89293886,2021/2/5,2574,OUT
p95592512,2020/1/9,868,IN
p62543746,2020/12/15,941,IN
p33690917,2021/2/10,2999,OUT
p36135107,2020/4/8,257,IN
p74111230,2021/3/19,1147,OUT
p62846199,2019/11/27,2087,IN
p83397408,2019/11/9,1129,OUT
p30426773,2021/1/3,1539,OUT
p52956235,2021/9/7,2495,OUT
p74408624,2020/7/19,352,IN
p37075660,2021/4/30,168,IN
p18729867,2019/12/16,2136,OUT
p94065086,2020/6/10,2630,OUT
p41921128,2021/1/28,2850,IN
p28832634,2021/12/2,785,IN
p42134962,2021/7/9,389,OUT
p31110169,2021/3/17,2438,IN
p82430401,2020/12/12,2439,IN
p62954086,2021/2/25,1270,OUT
p55501883,2020/8/6,449,IN
p26036294,2021/6/8,1986,IN
p69650131,2021/5/4,2560,OUT
p43128572,2020/8/8,1037,IN
p18774976,2021/5/2,1671,IN
p79057982,2021/10/7,2640,OUT
p54330508,2020/1/21,1111,IN
p75978568,2021/6/29,564,OUT
p35534226,2020/12/18,1309,OUT
p62211607,2021/4/21,2457,OUT
p11343658,2021/9/20,926,OUT
p75555659,2021/5/23,2935,OUT
p34354580,2019/11/26,2583,OUT
p28594490,2021/10/26,623,IN
p88884629,2021/7/30,731,IN
p94505421,2020/8/15,921,OUT
p33445186,2020/5/24,1625,IN
p91988819,2021/2/28,1751,OUT
p45321156,2020/8/2,915,OUT
p22442639,2020/6/13,1737,OUT
p62622501,2021/1/20,2972,OUT
p49107457,2020/2/24,2702,OUT
p62448055,2020/6/9,1774,OUT
p56378346,2020/2/22,2333,IN
p36545324,2021/4/11,2508,IN
p49422093,2019/12/10,2218,OUT
p90283879,2021/9/19,324,IN
p81019970,2021/6/20,705,OUT
p73992841,2021/12/14,204,OUT
p77056611,2021/9/8,990,IN
p90492456,2021/6/14,565,OUT
p46721583,2021/8/11,510,OUT
p16700494,2021/4/22,145,OUT
p59966158,2021/11/5,2887,IN
p13661394,2020/5/8,978,OUT
p82254218,2021/1/5,2465,OUT
p64006853,2019/12/18,970,IN
p11147290,2020/3/22,327,IN
p95699361,2021/1/5,255,OUT
p92105747,2021/10/25,1335,IN
p35059070,2020/5/8,66,OUT
p17444437,2021/10/13,1743,OUT
p76582785,2021/10/5,2321,IN
p20367082,2021/1/21,2676,OUT
p55393430,2021/12/4,2376,IN
p63064374,2020/5/15,1266,OUT
p21192843,2021/1/24,2469,IN
p13707450,2020/4/29,1228,OUT
p67529703,2021/6/3,675,IN
p12611448,2021/3/8,2825,OUT
p59105843,2020/11/8,137,IN
p75131245,2021/5/8,135,IN
p79749832,2019/11/14,1146,OUT
p72010557,2021/7/28,579,IN
p22392621,2021/1/8,2644,OUT
p82068317,2021/1/4,2314,IN
p79589919,2020/10/2,427,IN
p94824531,2020/4/14,1889,OUT
p17796889,2019/11/5,1880,IN
p99806987,2021/12/10,636,OUT
p45978910,2019/12/31,1675,OUT
p54227516,2020/10/15,1913,IN
p37025399,2021/1/16,1899,IN
p13709377,2021/11/3,1549,IN
p65049227,2020/11/5,2244,OUT
p78391752,2021/5/21,1620,IN
p29729837,2021/12/22,939,OUT
p32187722,2019/11/23,1254,IN
p19743543,2021/2/23,23,OUT
p97860825,2020/1/31,151,IN
p14452645,2020/2/17,1715,OUT
p91194532,2020/3/5,1316,OUT
p59081905,2020/3/3,944,OUT
p84087601,2020/7/8,2488,IN
p12592669,2020/5/6,1211,OUT
p11557849,2021/12/13,2009,IN
p55739042,2021/3/27,2638,IN
p10565773,2021/3/21,229,IN
p56265904,2021/6/6,1703,OUT
p41602526,2020/12/20,1291,IN
p49871414,2019/11/12,2125,OUT
p67017318,2019/11/16,2102,IN
p34708528,2020/12/12,1693,OUT
p69139722,2020/5/22,2334,OUT
p11725960,2021/8/7,2058,IN
p33436563,2020/11/10,762,OUT
p42544846,2020/4/14,2342,OUT
p23505351,2020/3/23,1344,OUT
p82361034,2020/6/28,37,IN
p16566205,2020/6/14,333,OUT
p53275427,2021/3/30,2255,IN
p14360005,2020/7/16,870,IN
p87747698,2020/9/4,1271,IN
p10805695,2020/7/21,2221,IN
p63531421,2021/9/27,2836,IN
p37756446,2020/8/28,748,OUT
p26315357,2020/1/19,1441,OUT
p50806984,2020/1/20,703,IN
p84587390,2021/1/19,2404,IN
p52512962,2020/11/13,2302,OUT
p20384216,2021/3/16,1984,IN
p36295157,2021/4/7,2948,IN
p69268922,2020/6/12,188,IN
p44920026,2021/2/22,2344,IN
p52774503,2020/7/28,200,IN
p50247954,2020/12/25,1051,IN
p82685668,2021/10/4,241,OUT
p53479652,2020/8/6,1491,OUT
p63752658,2021/7/31,171,IN
p48868206,2021/7/12,2029,OUT
p38553405,2020/3/25,2153,IN
p91232509,2020/5/27,2666,OUT
p30844917,2020/6/21,269,OUT
p69800326,2020/3/9,1875,IN
p12333390,2019/11/14,1995,OUT
p19917863,2020/10/6,2099,OUT
p11115357,2019/11/11,2748,OUT
p12935247,2021/3/25,161,IN
p83274744,2020/2/7,357,OUT
p11103823,2021/1/4,1245,IN
p39535048,2021/8/11,1650,IN
p69315182,2021/2/15,1268,IN
p33477808,2019/11/3,2549,IN
p60327331,2021/1/3,2010,IN
p91180159,2020/2/23,853,OUT
p18408925,2020/8/23,543,IN
p17686685,2021/2/28,2782,IN
p15957821,2021/1/19,695,IN
p50459674,2019/11/17,795,OUT
p83411601,2020/3/2,401,OUT
p99362902,2021/6/16,2392,OUT
p47623479,2020/1/20,2940,OUT
p88896740,2021/3/29,436,OUT
p93664232,2020/6/14,2550,IN
p82407359,2020/7/31,25,IN
p90261693,2021/1/29,2204,IN
p66689206,2020/3/8,58,IN
p52382097,2020/6/25,2016,OUT
p38569205,2020/5/25,1264,OUT
p36813806,2021/2/2,2642,OUT
p98889669,2020/8/18,2140,IN
p16349163,2021/9/18,232,IN
p35023595,2021/9/5,1836,IN
p30502654,2021/12/19,2186,IN
p89595752,2020/9/13,2515,IN
p79083380,2021/1/25,1941,IN
p84984214,2020/4/6,538,IN
p69673256,2021/11/7,200,IN
p56380196,2020/10/18,2210,OUT
p94569596,2020/5/30,2177,OUT
p26352481,2020/10/30,1436,IN
p31121386,2021/6/12,2815,OUT
p94373262,2020/7/27,2184,OUT
p91455034,2021/10/30,677,IN
p18160127,2021/2/20,2973,OUT
p52541994,2020/8/26,1877,OUT
p80210128,2020/12/27,1520,IN
p64844116,2021/11/18,2224,OUT
p23780559,2021/8/21,2950,IN
p39919024,2021/3/19,1983,OUT
p18015294,2020/11/20,1094,IN
p85847465,2020/3/28,1353,IN
p24056285,2021/10/22,478,OUT
p69962931,2020/4/2,1564,OUT
p43012564,2020/5/29,503,IN
p89443940,2020/3/31,2007,OUT
p67163988,2019/11/23,268,IN
p24022066,2020/1/12,450,OUT
p37843268,2021/3/31,2934,IN
p28585465,2020/10/12,2972,IN
p48502177,2020/7/2,675,IN
p20931748,2020/11/27,2261,IN
p31603591,2020/12/24,2702,IN
p47956942,2020/12/13,2014,IN
p23530145,2019/11/3,1749,IN
p61663495,2020/6/9,2174,OUT
p92114152,2020/5/31,1155,OUT
p89127181,2020/6/5,2817,OUT
p30127023,2019/12/17,1496,IN
p20012855,2020/7/30,2988,OUT
p14310132,2021/10/8,728,OUT
p74972545,2020/10/20,2582,OUT
p36629190,2021/3/12,1174,IN
p13767228,2021/9/19,187,IN
p59714094,2021/2/9,51,IN
p87495690,2021/4/15,2217,OUT
p68584659,2019/11/8,1491,IN
p10381710,2020/2/15,998,OUT
p38899555,2020/2/7,55,IN
p75156168,2021/2/9,279,IN
p36813263,2020/3/21,86,IN
p16988940,2021/4/1,1243,OUT
p50523326,2019/11/15,1626,OUT
p54694080,2020/1/24,1385,OUT
p85339187,2021/8/18,10,IN
p31216394,2020/10/18,1273,OUT
p86511850,2021/10/1,2522,OUT
p38017211,2020/8/18,1008,IN
p84589821,2020/2/16,2192,OUT
p53752591,2020/4/1,1244,IN
p92764410,2021/1/18,2398,IN
p86542766,2021/2/14,1935,OUT
p79743178,2019/12/29,135,OUT
p26644932,2021/2/15,1487,IN
p14987604,2020/2/15,2071,IN
p32860400,2020/1/31,288,IN
p63991326,2021/2/2,1893,OUT
p98109354,2021/8/24,712,OUT
p21079675,2019/12/13,1626,IN
p92011316,2020/5/6,576,IN
p12675314,2019/11/7,2476,IN
p21215589,2020/6/17,57,OUT
p90680772,2020/2/9,1426,IN
p41982354,2021/7/20,1903,IN
p89051236,2021/9/22,356,OUT
p41139816,2021/1/19,161,OUT
p78737602,2021/11/15,2714,OUT
p87304089,2021/5/27,541,IN
p54106352,2021/6/5,2193,IN
p14233246,2021/12/29,1552,IN
p40861100,2020/2/7,1411,IN
p33256253,2021/9/26,40,OUT
p28239890,2020/5/16,878,OUT
p35200949,2020/8/27,168,OUT
p42811076,2021/12/15,531,OUT
p45098332,2021/3/15,2498,OUT
p82267011,2020/2/6,1732,IN
p46375513,2021/5/29,683,IN
p88782501,2020/8/25,425,IN
p57365356,2019/11/5,534,OUT
p52324801,2021/11/28,1609,OUT
p58774067,2021/11/29,21,OUT
p14182118,2020/6/5,2170,OUT
p24920637,2020/7/29,1046,IN
p66884560,2021/8/27,2699,IN
p14049091,2021/10/20,951,IN
p17467333,2021/3/7,2565,IN
p44153862,2020/1/30,136,OUT
p19827532,2020/1/1,2568,OUT
p13101025,2020/6/9,1127,OUT
p76045441,2021/3/31,799,IN
p45752943,2020/1/20,1935,IN
p72970533,2020/1/9,2485,OUT
p54146028,2019/11/27,2017,IN
p17536354,2020/2/22,2705,OUT
p41926624,2020/5/23,601,IN
p12256728,2021/11/2,1528,IN
p22187539,2020/1/15,1410,OUT
p63927206,2021/3/9,391,IN
p75749498,2021/6/13,576,OUT
p73168155,2019/12/27,2074,OUT
p62349459,2021/12/29,208,IN
p54049846,2020/10/26,1255,OUT
p17774611,2020/5/26,2017,OUT
p17388409,2020/3/6,98,OUT
p56103173,2021/7/1,1472,IN
p18231641,2020/10/22,2258,IN
p30242276,2021/10/17,1214,OUT
p77582118,2020/12/6,735,OUT
p99133377,2020/4/25,1797,IN
p75775691,2021/6/28,1062,OUT
p32085739,2020/10/16,1477,OUT
p26072145,2020/11/8,2180,IN
p74301995,2020/3/14,2975,IN
p47828451,2021/5/29,800,IN
p84865791,2020/5/6,821,OUT
p64625854,2020/3/8,2781,OUT
p86948864,2021/3/26,2368,IN
p30045550,2020/9/11,518,OUT
p63759991,2020/11/26,1180,IN
p98247614,2021/2/9,1504,OUT
p80344849,2020/12/29,2011,IN
p99220890,2020/3/22,1091,OUT
p53232344,2021/9/23,1240,IN
p12086911,2021/9/30,1999,OUT
p58352903,2020/3/24,1925,OUT
p40543202,2021/3/12,1548,IN
p54666724,2019/11/22,1475,IN
p94282235,2020/9/7,1375,OUT
p37219323,2020/1/1,838,IN
p73440990,2021/6/4,2886,IN
p12795381,2020/5/3,2477,OUT
p76647218,2020/2/18,2796,OUT
p16684357,2021/8/18,1616,IN
p95646040,2021/10/24,2490,OUT
p64386347,2020/8/3,1379,OUT
p54396093,2021/6/20,2289,OUT
p51106134,2021/8/15,2602,OUT
p51611432,2020/4/30,584,OUT
p97270654,2021/8/5,84,OUT
p83258647,2021/8/5,624,IN
p16239147,2019/12/18,2154,OUT
p69751674,2020/8/13,785,OUT
p87032319,2020/9/14,350,IN
p98697230,2020/12/17,2096,OUT
p99734353,2021/12/7,2247,IN
p64962595,2020/12/10,667,IN
p60177279,2021/3/15,454,IN
p53267293,2020/9/22,890,IN
p55610108,2020/9/19,1616,OUT
p97389266,2020/11/13,1003,IN
p95079189,2021/7/26,803,OUT
p98978988,2021/7/7,708,IN
p91893901,2021/11/10,522,IN
p42014286,2019/12/8,2805,IN
p67933451,2020/12/23,2246,IN
p11977617,2020/11/27,2441,OUT
p31554817,2021/6/9,407,OUT
p99345333,2020/9/14,2262,OUT
p77648116,2020/10/18,2205,IN
p79688621,2021/5/22,1127,IN
p59949929,2021/3/15,179,IN
p59557067,2020/12/2,2068,IN
p11332242,2020/9/16,2624,IN
p66133059,2020/3/30,716,OUT
p14766494,2020/10/23,2854,OUT
p52836511,2020/4/30,1809,IN
p71783158,2020/4/9,47,IN
p49241815,2021/12/11,910,OUT
p81870650,2021/1/24,1340,OUT
p51226449,2021/2/14,486,OUT
p42123038,2019/12/25,1464,OUT
p38904659,2020/12/31,1205,OUT
p77657105,2020/8/20,1193,OUT
p19008381,2020/5/22,622,IN
p25873402,2020/1/28,2968,IN
p75396431,2019/11/10,828,OUT
p74674373,2020/3/2,1185,IN
p78815951,2020/5/18,724,OUT
p40675625,2021/11/29,1457,OUT
p92642635,2021/1/26,2122,IN
p95879188,2021/7/21,2194,OUT
p42000771,2020/11/9,2822,IN
p58034979,2020/5/5,1397,IN
p95390227,2021/7/29,2834,IN
p83789317,2020/8/4,328,IN
p12383850,2021/5/23,256,OUT
p39501499,2021/7/6,606,OUT
p24419694,2020/3/2,432,OUT
p80291452,2020/6/3,1471,OUT
p78935334,2020/3/3,1605,IN
p66397952,2020/8/26,2778,IN
p26969900,2021/10/27,2386,OUT
p63252882,2021/6/29,1570,IN
p13973075,2021/8/28,1719,OUT
p22878402,2021/12/17,2413,OUT
p89359438,2020/7/28,2285,OUT
p19093871,2020/5/6,2620,OUT
p49409067,2020/8/22,2714,IN
p73681914,2021/8/24,34,IN
p26502022,2021/5/19,22,IN
p38877459,2020/1/17,355,IN
p58570231,2020/8/20,1305,IN
p75344589,2020/8/29,2262,OUT
p80794130,2021/2/28,858,OUT
p61400920,2019/11/3,1925,OUT
p61429820,2020/7/17,899,OUT
p54776966,2021/7/2,1378,IN
p72988957,2020/2/22,1031,OUT
p37074325,2021/1/4,1799,IN
p98610924,2020/4/5,2357,IN
p45011878,2020/5/17,1111,OUT
p33427595,2021/10/27,2373,IN
p70008193,2020/1/25,1765,IN
p27692497,2021/7/13,2114,IN
p40939212,2021/10/14,1020,OUT
p15544854,2019/11/27,2054,OUT
p20655979,2020/4/18,49,OUT
p19940366,2021/12/2,2951,OUT
p47714624,2021/12/13,139,IN
p73932584,2021/1/18,1392,IN
p70889315,2020/9/25,2451,IN
p66573789,2020/7/14,561,IN
p11571123,2020/6/23,1033,OUT
p84202272,2019/12/10,289,OUT
p86938120,2021/1/10,1591,IN
p73364543,2021/6/10,2010,IN
p53509775,2020/3/18,2474,IN
p99206881,2021/10/29,273,OUT
p30944118,2021/9/16,1701,OUT
p42608083,2019/12/19,1506,OUT
p74884832,2020/10/6,1412,IN
p93693819,2020/3/8,274,IN
p97637760,2020/2/28,2536,IN
p24672724,2020/12/12,1356,IN
p15521207,2020/10/29,382,OUT
p36479307,2019/11/4,1036,IN
p91922549,2020/9/10,1328,IN
p59501953,2021/7/25,2528,OUT
p92218530,2021/1/27,2948,OUT
p35547482,2021/10/1,1089,IN
p51528288,2021/1/14,2571,IN
p93798165,2021/3/13,1262,IN
p39879578,2021/6/20,1581,IN
p13015610,2021/2/26,647,IN
p40776609,2021/6/11,1554,OUT
p53808605,2020/9/2,488,OUT
p54403665,2021/10/6,2236,IN
p73881749,2020/4/13,1459,IN
p48866949,2020/7/21,1779,IN
p20560151,2020/7/23,2312,OUT
p14881542,2020/5/4,2873,IN
p57954311,2020/5/2,1729,IN
p41682576,2021/6/9,2595,OUT
p30598096,2020/5/17,347,OUT
p75718608,2019/12/27,1017,IN
p66411376,2019/12/22,326,IN
p58703429,2021/1/16,712,IN
p71105974,2020/5/1,1842,IN
p24184476,2021/11/1,2430,IN
p63875087,2019/12/1,2469,IN
p69394986,2020/5/11,331,IN
p81365553,2021/11/17,2464,IN
p87185078,2021/7/7,334,OUT
p85877169,2020/8/19,426,OUT
